Gene stable ID	Gene name	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000162607	USP1	62436297	62451804	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000154027	AK5	77282019	77559966	1
ENSG00000137960	GIPC2	77979542	78138444	1
ENSG00000137960	GIPC2	77979542	78138444	1
ENSG00000132855	ANGPTL3	62597520	62606313	1
ENSG00000132855	ANGPTL3	62597520	62606313	1
ENSG00000132855	ANGPTL3	62597520	62606313	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000116675	DNAJC6	65248219	65415871	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000162433	AK4	65147549	65232145	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000213625	LEPROT	65420587	65436007	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000158966	CACHD1	64470129	64693058	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000203965	EFCAB7	63523372	63572693	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000153898	MCOLN2	84925583	84997113	1
ENSG00000117069	ST6GALNAC5	76867480	77067546	1
ENSG00000117069	ST6GALNAC5	76867480	77067546	1
ENSG00000117069	ST6GALNAC5	76867480	77067546	1
ENSG00000117069	ST6GALNAC5	76867480	77067546	1
ENSG00000117069	ST6GALNAC5	76867480	77067546	1
ENSG00000125703	ATG4C	62784132	62865516	1
ENSG00000125703	ATG4C	62784132	62865516	1
ENSG00000125703	ATG4C	62784132	62865516	1
ENSG00000125703	ATG4C	62784132	62865516	1
ENSG00000125703	ATG4C	62784132	62865516	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000162618	ADGRL4	78889764	79282124	1
ENSG00000131233	GJA9	38874069	38881587	1
ENSG00000131233	GJA9	38874069	38881587	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000137941	TTLL7	83865024	83999150	1
ENSG00000066135	KDM4A	43650149	43705518	1
ENSG00000066135	KDM4A	43650149	43705518	1
ENSG00000066135	KDM4A	43650149	43705518	1
ENSG00000066135	KDM4A	43650149	43705518	1
ENSG00000066135	KDM4A	43650149	43705518	1
ENSG00000284895		41585306	41628816	1
ENSG00000117174	ZNHIT6	85649417	85708433	1
ENSG00000117174	ZNHIT6	85649417	85708433	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000184313	MROH7	54641754	54710266	1
ENSG00000122420	PTGFR	78303884	78540701	1
ENSG00000122420	PTGFR	78303884	78540701	1
ENSG00000122420	PTGFR	78303884	78540701	1
ENSG00000122420	PTGFR	78303884	78540701	1
ENSG00000143013	LMO4	87328880	87348923	1
ENSG00000143013	LMO4	87328880	87348923	1
ENSG00000143013	LMO4	87328880	87348923	1
ENSG00000143013	LMO4	87328880	87348923	1
ENSG00000134748	PRPF38A	52404602	52420836	1
ENSG00000134748	PRPF38A	52404602	52420836	1
ENSG00000134748	PRPF38A	52404602	52420836	1
ENSG00000142892	PIGK	77088989	77219430	1
ENSG00000142892	PIGK	77088989	77219430	1
ENSG00000142892	PIGK	77088989	77219430	1
ENSG00000142892	PIGK	77088989	77219430	1
ENSG00000142892	PIGK	77088989	77219430	1
ENSG00000197273	GUCA2A	42162690	42164745	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000116641	DOCK7	62454298	62688386	1
ENSG00000172260	NEGR1	71395943	72282539	1
ENSG00000172260	NEGR1	71395943	72282539	1
ENSG00000172260	NEGR1	71395943	72282539	1
ENSG00000172260	NEGR1	71395943	72282539	1
ENSG00000172260	NEGR1	71395943	72282539	1
ENSG00000137944	KYAT3	88935773	88992953	1
ENSG00000137944	KYAT3	88935773	88992953	1
ENSG00000137944	KYAT3	88935773	88992953	1
ENSG00000137944	KYAT3	88935773	88992953	1
ENSG00000182183	SHISAL2A	52633168	52669683	1
ENSG00000182183	SHISAL2A	52633168	52669683	1
ENSG00000182183	SHISAL2A	52633168	52669683	1
ENSG00000182183	SHISAL2A	52633168	52669683	1
ENSG00000271949		89633140	89933250	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000067334	DNTTIP2	93866284	93879918	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000142949	PTPRF	43525187	43623666	1
ENSG00000171502	COL24A1	85729233	86156943	1
ENSG00000171502	COL24A1	85729233	86156943	1
ENSG00000171502	COL24A1	85729233	86156943	1
ENSG00000171502	COL24A1	85729233	86156943	1
ENSG00000171502	COL24A1	85729233	86156943	1
ENSG00000116157	GPX7	52602371	52609051	1
ENSG00000116157	GPX7	52602371	52609051	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000143036	SLC44A3	94820342	94895246	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000065243	PKN2	88684222	88836255	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000117528	ABCD3	94418389	94518666	1
ENSG00000271723	MROH7-TTC4	54641786	54742308	1
ENSG00000271723	MROH7-TTC4	54641786	54742308	1
ENSG00000271723	MROH7-TTC4	54641786	54742308	1
ENSG00000271723	MROH7-TTC4	54641786	54742308	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000036549	ZZZ3	77562416	77683419	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000283761		99970011	100083321	1
ENSG00000189433	GJB4	34759740	34762327	1
ENSG00000142700	DMRTA2	50417550	50423443	1
ENSG00000142700	DMRTA2	50417550	50423443	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000127124	HIVEP3	41506365	42035925	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000137936	BCAR3	93561741	93847150	1
ENSG00000143032	BARHL2	90711539	90717302	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000117519	CNN3	94896949	94927223	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000134215	VAV3	107571161	107965180	1
ENSG00000188641	DPYD	97077743	97995000	1
ENSG00000188641	DPYD	97077743	97995000	1
ENSG00000188641	DPYD	97077743	97995000	1
ENSG00000188641	DPYD	97077743	97995000	1
ENSG00000188641	DPYD	97077743	97995000	1
ENSG00000152078	TLCD4	95117355	95197607	1
ENSG00000152078	TLCD4	95117355	95197607	1
ENSG00000152078	TLCD4	95117355	95197607	1
ENSG00000152078	TLCD4	95117355	95197607	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000171492	LRRC8D	89821014	89936611	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000170989	S1PR1	101236865	101243713	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000116299	ELAPOR1	109113679	109206781	1
ENSG00000137962	ARHGAP29	94148988	94275068	1
ENSG00000137962	ARHGAP29	94148988	94275068	1
ENSG00000137962	ARHGAP29	94148988	94275068	1
ENSG00000137962	ARHGAP29	94148988	94275068	1
ENSG00000137962	ARHGAP29	94148988	94275068	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000079739	PGM1	63593411	63660245	1
ENSG00000117154	IGSF21	18107798	18378483	1
ENSG00000117154	IGSF21	18107798	18378483	1
ENSG00000117154	IGSF21	18107798	18378483	1
ENSG00000117154	IGSF21	18107798	18378483	1
ENSG00000162377	COA7	52684449	52698347	1
ENSG00000162377	COA7	52684449	52698347	1
ENSG00000116774	OLFML3	113979391	114035572	1
ENSG00000116774	OLFML3	113979391	114035572	1
ENSG00000116774	OLFML3	113979391	114035572	1
ENSG00000116774	OLFML3	113979391	114035572	1
ENSG00000116774	OLFML3	113979391	114035572	1
ENSG00000023909	GCLM	93885199	93909456	1
ENSG00000023909	GCLM	93885199	93909456	1
ENSG00000023909	GCLM	93885199	93909456	1
ENSG00000023909	GCLM	93885199	93909456	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000069702	TGFBR3	91680343	91906335	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000198198	SZT2	43389882	43454247	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000116793	PHTF1	113696831	113759489	1
ENSG00000117525	F3	94529173	94541759	1
ENSG00000117525	F3	94529173	94541759	1
ENSG00000117525	F3	94529173	94541759	1
ENSG00000117525	F3	94529173	94541759	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000162692	VCAM1	100719742	100739045	1
ENSG00000181656	GPR88	100538139	100542021	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000122481	RWDD3	95234210	95247225	1
ENSG00000198162	MAN1A2	117367449	117528872	1
ENSG00000198162	MAN1A2	117367449	117528872	1
ENSG00000198162	MAN1A2	117367449	117528872	1
ENSG00000198162	MAN1A2	117367449	117528872	1
ENSG00000198162	MAN1A2	117367449	117528872	1
ENSG00000171517	LPAR3	84811602	84893206	1
ENSG00000171517	LPAR3	84811602	84893206	1
ENSG00000171517	LPAR3	84811602	84893206	1
ENSG00000143079	CTTNBP2NL	112396214	112463456	1
ENSG00000143079	CTTNBP2NL	112396214	112463456	1
ENSG00000143079	CTTNBP2NL	112396214	112463456	1
ENSG00000143079	CTTNBP2NL	112396214	112463456	1
ENSG00000173947	CIMAP3	111346600	111353013	1
ENSG00000173947	CIMAP3	111346600	111353013	1
ENSG00000173947	CIMAP3	111346600	111353013	1
ENSG00000173947	CIMAP3	111346600	111353013	1
ENSG00000134198	TSPAN2	115048011	115089503	1
ENSG00000134198	TSPAN2	115048011	115089503	1
ENSG00000134198	TSPAN2	115048011	115089503	1
ENSG00000134198	TSPAN2	115048011	115089503	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000117620	SLC35A3	99969351	100035634	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000162688	AGL	99850361	99924023	1
ENSG00000197106	SLC6A17	110150494	110202202	1
ENSG00000197106	SLC6A17	110150494	110202202	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000203859	HSD3B2	119414931	119423035	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000185946	RNPC3	103525691	103555239	1
ENSG00000162627	SNX7	98661701	98760500	1
ENSG00000162627	SNX7	98661701	98760500	1
