intervalNumber	intervalChrom	intervalStart	intervalEnd	GWAS_value
212997	chr6	3770001	3780000	0.0
212998	chr6	3775001	3785000	0.0
212999	chr6	3780001	3790000	0.0
213000	chr6	3785001	3795000	0.0
213001	chr6	3790001	3800000	0.0
213002	chr6	3795001	3805000	0.0
213003	chr6	3800001	3810000	0.0
213004	chr6	3805001	3815000	0.0
213005	chr6	3810001	3820000	0.0
213006	chr6	3815001	3825000	0.0
213007	chr6	3820001	3830000	0.0
213008	chr6	3825001	3835000	0.0
213009	chr6	3830001	3840000	0.0
213010	chr6	3835001	3845000	0.0
213011	chr6	3840001	3850000	0.0
213012	chr6	3845001	3855000	0.0
213013	chr6	3850001	3860000	0.0
213014	chr6	3855001	3865000	0.0
213015	chr6	3860001	3870000	0.0
213016	chr6	3865001	3875000	0.0
213017	chr6	3870001	3880000	0.0
213018	chr6	3875001	3885000	0.0
213019	chr6	3880001	3890000	0.0
213020	chr6	3885001	3895000	0.0
213021	chr6	3890001	3900000	0.0
213022	chr6	3895001	3905000	0.0
213023	chr6	3900001	3910000	0.0
213024	chr6	3905001	3915000	0.0
213025	chr6	3910001	3920000	0.0
213026	chr6	3915001	3925000	0.0
213027	chr6	3920001	3930000	0.0
213028	chr6	3925001	3935000	0.0
213029	chr6	3930001	3940000	0.0
213030	chr6	3935001	3945000	0.0
213031	chr6	3940001	3950000	0.0
213032	chr6	3945001	3955000	0.0
213033	chr6	3950001	3960000	0.0
213034	chr6	3955001	3965000	0.0
213035	chr6	3960001	3970000	0.0
213036	chr6	3965001	3975000	0.0
213037	chr6	3970001	3980000	0.0
213038	chr6	3975001	3985000	0.0
213039	chr6	3980001	3990000	0.0
213040	chr6	3985001	3995000	0.0
213041	chr6	3990001	4000000	0.0
213042	chr6	3995001	4005000	0.0
213043	chr6	4000001	4010000	0.0
213044	chr6	4005001	4015000	0.0
213045	chr6	4010001	4020000	0.0
213046	chr6	4015001	4025000	0.0
213047	chr6	4020001	4030000	0.0
213048	chr6	4025001	4035000	0.0
213049	chr6	4030001	4040000	0.0
213050	chr6	4035001	4045000	0.0
213051	chr6	4040001	4050000	0.0
213052	chr6	4045001	4055000	0.0
213053	chr6	4050001	4060000	0.0
213054	chr6	4055001	4065000	0.0
213055	chr6	4060001	4070000	0.0
213056	chr6	4065001	4075000	0.0
213057	chr6	4070001	4080000	0.0
213058	chr6	4075001	4085000	0.0
213059	chr6	4080001	4090000	0.0
213060	chr6	4085001	4095000	0.0
213061	chr6	4090001	4100000	0.0
213062	chr6	4095001	4105000	0.0
213063	chr6	4100001	4110000	0.0
213064	chr6	4105001	4115000	0.0
213065	chr6	4110001	4120000	0.0
213066	chr6	4115001	4125000	0.0
213067	chr6	4120001	4130000	0.0
213068	chr6	4125001	4135000	0.0
213069	chr6	4130001	4140000	0.0
213070	chr6	4135001	4145000	0.0
213071	chr6	4140001	4150000	0.0
213072	chr6	4145001	4155000	0.0
213073	chr6	4150001	4160000	0.0
213074	chr6	4155001	4165000	0.0
213075	chr6	4160001	4170000	0.0
213076	chr6	4165001	4175000	0.0
213077	chr6	4170001	4180000	0.0
213078	chr6	4175001	4185000	0.0
213079	chr6	4180001	4190000	0.0
213080	chr6	4185001	4195000	0.0
213081	chr6	4190001	4200000	0.0
213082	chr6	4195001	4205000	0.0
213083	chr6	4200001	4210000	0.0
213084	chr6	4205001	4215000	0.0
213085	chr6	4210001	4220000	0.0
213086	chr6	4215001	4225000	0.0
213087	chr6	4220001	4230000	0.0
213088	chr6	4225001	4235000	0.0
213089	chr6	4230001	4240000	0.0
213090	chr6	4235001	4245000	0.0
213091	chr6	4240001	4250000	0.0
213092	chr6	4245001	4255000	0.0
213093	chr6	4250001	4260000	0.0
213094	chr6	4255001	4265000	0.0
213095	chr6	4260001	4270000	0.0
213096	chr6	4265001	4275000	0.0
213097	chr6	4270001	4280000	0.0
213098	chr6	4275001	4285000	0.0
213099	chr6	4280001	4290000	0.0
213100	chr6	4285001	4295000	0.0
213101	chr6	4290001	4300000	0.0
213102	chr6	4295001	4305000	0.0
213103	chr6	4300001	4310000	0.0
213104	chr6	4305001	4315000	0.0
213105	chr6	4310001	4320000	0.0
213106	chr6	4315001	4325000	0.0
213107	chr6	4320001	4330000	0.0
213108	chr6	4325001	4335000	0.0
213109	chr6	4330001	4340000	0.0
213110	chr6	4335001	4345000	0.0
213111	chr6	4340001	4350000	0.0
213112	chr6	4345001	4355000	0.0
213113	chr6	4350001	4360000	0.0
213114	chr6	4355001	4365000	0.0
213115	chr6	4360001	4370000	0.0
213116	chr6	4365001	4375000	0.0
213117	chr6	4370001	4380000	0.0
213118	chr6	4375001	4385000	0.0
213119	chr6	4380001	4390000	0.0
213120	chr6	4385001	4395000	0.0
213121	chr6	4390001	4400000	0.0
213122	chr6	4395001	4405000	0.0
213123	chr6	4400001	4410000	0.0
213124	chr6	4405001	4415000	0.0
213125	chr6	4410001	4420000	0.0
213126	chr6	4415001	4425000	0.0
213127	chr6	4420001	4430000	0.0
213128	chr6	4425001	4435000	0.0
213129	chr6	4430001	4440000	0.0
213130	chr6	4435001	4445000	0.0
213131	chr6	4440001	4450000	0.0
213132	chr6	4445001	4455000	0.0
213133	chr6	4450001	4460000	0.0
213134	chr6	4455001	4465000	0.0
213135	chr6	4460001	4470000	0.0
213136	chr6	4465001	4475000	0.0
213137	chr6	4470001	4480000	0.0
213138	chr6	4475001	4485000	0.0
213139	chr6	4480001	4490000	0.0
213140	chr6	4485001	4495000	0.0
213141	chr6	4490001	4500000	0.0
213142	chr6	4495001	4505000	0.0
213143	chr6	4500001	4510000	0.0
213144	chr6	4505001	4515000	0.0
213145	chr6	4510001	4520000	0.0
213146	chr6	4515001	4525000	0.0
213147	chr6	4520001	4530000	0.0
213148	chr6	4525001	4535000	0.0
213149	chr6	4530001	4540000	0.0
213150	chr6	4535001	4545000	0.0
213151	chr6	4540001	4550000	0.0
213152	chr6	4545001	4555000	0.0
213153	chr6	4550001	4560000	0.0
213154	chr6	4555001	4565000	0.0
213155	chr6	4560001	4570000	0.0
213156	chr6	4565001	4575000	0.0
213157	chr6	4570001	4580000	0.0
213158	chr6	4575001	4585000	0.0
213159	chr6	4580001	4590000	0.0
213160	chr6	4585001	4595000	0.0
213161	chr6	4590001	4600000	0.0
213162	chr6	4595001	4605000	0.0
213163	chr6	4600001	4610000	0.0
213164	chr6	4605001	4615000	0.0
213165	chr6	4610001	4620000	0.0
213166	chr6	4615001	4625000	0.0
213167	chr6	4620001	4630000	0.0
213168	chr6	4625001	4635000	0.0
213169	chr6	4630001	4640000	0.0
213170	chr6	4635001	4645000	0.0
213171	chr6	4640001	4650000	0.0
213172	chr6	4645001	4655000	0.0
213173	chr6	4650001	4660000	0.0
213174	chr6	4655001	4665000	0.0
213175	chr6	4660001	4670000	0.0
213176	chr6	4665001	4675000	0.0
213177	chr6	4670001	4680000	0.0
213178	chr6	4675001	4685000	0.0
213179	chr6	4680001	4690000	0.0
213180	chr6	4685001	4695000	0.0
213181	chr6	4690001	4700000	0.0
213182	chr6	4695001	4705000	0.0
213183	chr6	4700001	4710000	0.0
213184	chr6	4705001	4715000	0.0
213185	chr6	4710001	4720000	0.0
213186	chr6	4715001	4725000	0.0
213187	chr6	4720001	4730000	0.0
213188	chr6	4725001	4735000	0.0
213189	chr6	4730001	4740000	0.0
213190	chr6	4735001	4745000	0.0
213191	chr6	4740001	4750000	0.0
213192	chr6	4745001	4755000	0.0
213193	chr6	4750001	4760000	0.0
213194	chr6	4755001	4765000	0.0
213195	chr6	4760001	4770000	0.0
213196	chr6	4765001	4775000	0.0
213197	chr6	4770001	4780000	0.0
213198	chr6	4775001	4785000	0.0
213199	chr6	4780001	4790000	0.0
213200	chr6	4785001	4795000	0.0
213201	chr6	4790001	4800000	0.0
213202	chr6	4795001	4805000	0.0
213203	chr6	4800001	4810000	0.0
213204	chr6	4805001	4815000	0.0
213205	chr6	4810001	4820000	0.0
213206	chr6	4815001	4825000	0.0
213207	chr6	4820001	4830000	0.0
213208	chr6	4825001	4835000	0.0
213209	chr6	4830001	4840000	0.0
213210	chr6	4835001	4845000	0.0
213211	chr6	4840001	4850000	0.0
213212	chr6	4845001	4855000	0.0
213213	chr6	4850001	4860000	0.0
213214	chr6	4855001	4865000	0.0
213215	chr6	4860001	4870000	0.0
213216	chr6	4865001	4875000	0.0
213217	chr6	4870001	4880000	0.0
213218	chr6	4875001	4885000	0.0
213219	chr6	4880001	4890000	0.0
213220	chr6	4885001	4895000	0.0
213221	chr6	4890001	4900000	0.0
213222	chr6	4895001	4905000	0.0
213223	chr6	4900001	4910000	0.0
213224	chr6	4905001	4915000	0.0
213225	chr6	4910001	4920000	0.0
213226	chr6	4915001	4925000	0.0
213227	chr6	4920001	4930000	0.0
213228	chr6	4925001	4935000	0.0
213229	chr6	4930001	4940000	0.0
213230	chr6	4935001	4945000	0.0
213231	chr6	4940001	4950000	0.0
213232	chr6	4945001	4955000	0.0
213233	chr6	4950001	4960000	0.0
213234	chr6	4955001	4965000	0.0
213235	chr6	4960001	4970000	0.0
213236	chr6	4965001	4975000	0.0
213237	chr6	4970001	4980000	0.0
213238	chr6	4975001	4985000	0.0
213239	chr6	4980001	4990000	0.0
213240	chr6	4985001	4995000	0.0
213241	chr6	4990001	5000000	0.0
213242	chr6	4995001	5005000	0.0
213243	chr6	5000001	5010000	0.0
213244	chr6	5005001	5015000	0.0
213245	chr6	5010001	5020000	0.0
213246	chr6	5015001	5025000	0.0
213247	chr6	5020001	5030000	0.0
213248	chr6	5025001	5035000	0.0
213249	chr6	5030001	5040000	0.0
213250	chr6	5035001	5045000	0.0
213251	chr6	5040001	5050000	0.0
213252	chr6	5045001	5055000	0.0
213253	chr6	5050001	5060000	0.0
213254	chr6	5055001	5065000	0.0
213255	chr6	5060001	5070000	0.0
213256	chr6	5065001	5075000	0.0
213257	chr6	5070001	5080000	0.0
213258	chr6	5075001	5085000	0.0
213259	chr6	5080001	5090000	0.0
213260	chr6	5085001	5095000	0.0
213261	chr6	5090001	5100000	0.0
213262	chr6	5095001	5105000	0.0
213263	chr6	5100001	5110000	0.0
213264	chr6	5105001	5115000	0.0
213265	chr6	5110001	5120000	0.0
213266	chr6	5115001	5125000	0.0
213267	chr6	5120001	5130000	0.0
213268	chr6	5125001	5135000	0.0
213269	chr6	5130001	5140000	0.0
213270	chr6	5135001	5145000	0.0
213271	chr6	5140001	5150000	0.0
213272	chr6	5145001	5155000	0.0
213273	chr6	5150001	5160000	0.0
213274	chr6	5155001	5165000	0.0
213275	chr6	5160001	5170000	0.0
213276	chr6	5165001	5175000	0.0
213277	chr6	5170001	5180000	0.0
213278	chr6	5175001	5185000	0.0
213279	chr6	5180001	5190000	0.0
213280	chr6	5185001	5195000	0.0
213281	chr6	5190001	5200000	0.0
213282	chr6	5195001	5205000	0.0
213283	chr6	5200001	5210000	0.0
213284	chr6	5205001	5215000	0.0
213285	chr6	5210001	5220000	0.0
213286	chr6	5215001	5225000	0.0
213287	chr6	5220001	5230000	0.0
213288	chr6	5225001	5235000	0.0
213289	chr6	5230001	5240000	0.0
213290	chr6	5235001	5245000	0.0
213291	chr6	5240001	5250000	0.0
213292	chr6	5245001	5255000	0.0
213293	chr6	5250001	5260000	0.0
213294	chr6	5255001	5265000	0.0
213295	chr6	5260001	5270000	0.0
213296	chr6	5265001	5275000	0.0
213297	chr6	5270001	5280000	0.0
213298	chr6	5275001	5285000	0.0
213299	chr6	5280001	5290000	0.0
213300	chr6	5285001	5295000	0.0
213301	chr6	5290001	5300000	0.0
213302	chr6	5295001	5305000	0.0
213303	chr6	5300001	5310000	0.0
213304	chr6	5305001	5315000	0.0
213305	chr6	5310001	5320000	0.0
213306	chr6	5315001	5325000	0.0
213307	chr6	5320001	5330000	0.0
213308	chr6	5325001	5335000	0.0
213309	chr6	5330001	5340000	0.0
213310	chr6	5335001	5345000	0.0
213311	chr6	5340001	5350000	0.0
213312	chr6	5345001	5355000	0.0
213313	chr6	5350001	5360000	0.0
213314	chr6	5355001	5365000	0.0
213315	chr6	5360001	5370000	0.0
213316	chr6	5365001	5375000	0.0
213317	chr6	5370001	5380000	0.0
213318	chr6	5375001	5385000	0.0
213319	chr6	5380001	5390000	0.0
213320	chr6	5385001	5395000	0.0
213321	chr6	5390001	5400000	0.0
213322	chr6	5395001	5405000	0.0
213323	chr6	5400001	5410000	0.0
213324	chr6	5405001	5415000	0.0
213325	chr6	5410001	5420000	0.0
213326	chr6	5415001	5425000	0.0
213327	chr6	5420001	5430000	0.0
213328	chr6	5425001	5435000	0.0
213329	chr6	5430001	5440000	0.0
213330	chr6	5435001	5445000	0.0
213331	chr6	5440001	5450000	0.0
213332	chr6	5445001	5455000	0.0
213333	chr6	5450001	5460000	0.0
213334	chr6	5455001	5465000	0.0
213335	chr6	5460001	5470000	0.0
213336	chr6	5465001	5475000	0.0
213337	chr6	5470001	5480000	0.0
213338	chr6	5475001	5485000	0.0
213339	chr6	5480001	5490000	0.0
213340	chr6	5485001	5495000	0.0
213341	chr6	5490001	5500000	0.0
213342	chr6	5495001	5505000	0.0
213343	chr6	5500001	5510000	0.0
213344	chr6	5505001	5515000	0.0
213345	chr6	5510001	5520000	0.0
213346	chr6	5515001	5525000	0.0
213347	chr6	5520001	5530000	0.0
213348	chr6	5525001	5535000	0.0
213349	chr6	5530001	5540000	0.0
213350	chr6	5535001	5545000	0.0
213351	chr6	5540001	5550000	0.0
213352	chr6	5545001	5555000	0.0
213353	chr6	5550001	5560000	0.0
213354	chr6	5555001	5565000	0.0
213355	chr6	5560001	5570000	0.0
213356	chr6	5565001	5575000	0.0
213357	chr6	5570001	5580000	0.0
213358	chr6	5575001	5585000	0.0
213359	chr6	5580001	5590000	0.0
213360	chr6	5585001	5595000	0.0
213361	chr6	5590001	5600000	0.0
213362	chr6	5595001	5605000	0.0
213363	chr6	5600001	5610000	0.0
213364	chr6	5605001	5615000	0.0
213365	chr6	5610001	5620000	0.0
213366	chr6	5615001	5625000	0.0
213367	chr6	5620001	5630000	0.0
213368	chr6	5625001	5635000	0.0
213369	chr6	5630001	5640000	0.0
213370	chr6	5635001	5645000	0.0
213371	chr6	5640001	5650000	0.0
213372	chr6	5645001	5655000	0.0
213373	chr6	5650001	5660000	0.0
213374	chr6	5655001	5665000	0.0
213375	chr6	5660001	5670000	0.0
213376	chr6	5665001	5675000	0.0
213377	chr6	5670001	5680000	0.0
213378	chr6	5675001	5685000	0.0
213379	chr6	5680001	5690000	0.0
213380	chr6	5685001	5695000	0.0
213381	chr6	5690001	5700000	0.0
213382	chr6	5695001	5705000	0.0
213383	chr6	5700001	5710000	0.0
213384	chr6	5705001	5715000	0.0
213385	chr6	5710001	5720000	0.0
213386	chr6	5715001	5725000	0.0
213387	chr6	5720001	5730000	0.0
213388	chr6	5725001	5735000	0.0
213389	chr6	5730001	5740000	0.0
213390	chr6	5735001	5745000	0.0
213391	chr6	5740001	5750000	0.0
213392	chr6	5745001	5755000	0.0
213393	chr6	5750001	5760000	0.0
213394	chr6	5755001	5765000	0.0
213395	chr6	5760001	5770000	0.0
213396	chr6	5765001	5775000	0.0
213397	chr6	5770001	5780000	0.0
213398	chr6	5775001	5785000	0.0
213399	chr6	5780001	5790000	0.0
213400	chr6	5785001	5795000	0.0
213401	chr6	5790001	5800000	0.0
213402	chr6	5795001	5805000	0.0
213403	chr6	5800001	5810000	0.0
213404	chr6	5805001	5815000	0.0
213405	chr6	5810001	5820000	0.0
213406	chr6	5815001	5825000	0.0
213407	chr6	5820001	5830000	0.0
213408	chr6	5825001	5835000	0.0
213409	chr6	5830001	5840000	0.0
213410	chr6	5835001	5845000	0.0
213411	chr6	5840001	5850000	0.0
213412	chr6	5845001	5855000	0.0
213413	chr6	5850001	5860000	0.0
213414	chr6	5855001	5865000	0.0
213415	chr6	5860001	5870000	0.0
213416	chr6	5865001	5875000	0.0
213417	chr6	5870001	5880000	0.0
213418	chr6	5875001	5885000	0.0
213419	chr6	5880001	5890000	0.0
213420	chr6	5885001	5895000	0.0
213421	chr6	5890001	5900000	0.0
213422	chr6	5895001	5905000	0.0
213423	chr6	5900001	5910000	0.0
213424	chr6	5905001	5915000	0.0
213425	chr6	5910001	5920000	0.0
213426	chr6	5915001	5925000	0.0
213427	chr6	5920001	5930000	0.0
213428	chr6	5925001	5935000	0.0
213429	chr6	5930001	5940000	0.0
213430	chr6	5935001	5945000	0.0
213431	chr6	5940001	5950000	0.0
213432	chr6	5945001	5955000	0.0
213433	chr6	5950001	5960000	0.0
213434	chr6	5955001	5965000	0.0
213435	chr6	5960001	5970000	0.0
213436	chr6	5965001	5975000	0.0
213437	chr6	5970001	5980000	0.0
213438	chr6	5975001	5985000	0.0
213439	chr6	5980001	5990000	0.0
213440	chr6	5985001	5995000	0.0
213441	chr6	5990001	6000000	0.0
213442	chr6	5995001	6005000	0.0
213443	chr6	6000001	6010000	0.0
213444	chr6	6005001	6015000	0.0
213445	chr6	6010001	6020000	0.0
213446	chr6	6015001	6025000	0.0
213447	chr6	6020001	6030000	0.0
213448	chr6	6025001	6035000	0.0
213449	chr6	6030001	6040000	0.0
213450	chr6	6035001	6045000	0.0
213451	chr6	6040001	6050000	0.0
213452	chr6	6045001	6055000	0.0
213453	chr6	6050001	6060000	0.0
213454	chr6	6055001	6065000	0.0
213455	chr6	6060001	6070000	0.0
213456	chr6	6065001	6075000	0.0
213457	chr6	6070001	6080000	0.0
213458	chr6	6075001	6085000	0.0
213459	chr6	6080001	6090000	0.0
213460	chr6	6085001	6095000	0.0
213461	chr6	6090001	6100000	0.0
213462	chr6	6095001	6105000	0.0
213463	chr6	6100001	6110000	0.0
213464	chr6	6105001	6115000	0.0
213465	chr6	6110001	6120000	0.0
213466	chr6	6115001	6125000	0.0
213467	chr6	6120001	6130000	0.0
213468	chr6	6125001	6135000	0.0
213469	chr6	6130001	6140000	0.0
213470	chr6	6135001	6145000	0.0
213471	chr6	6140001	6150000	0.0
213472	chr6	6145001	6155000	0.0
213473	chr6	6150001	6160000	0.0
213474	chr6	6155001	6165000	0.0
213475	chr6	6160001	6170000	0.0
213476	chr6	6165001	6175000	0.0
213477	chr6	6170001	6180000	0.0
213478	chr6	6175001	6185000	0.0
213479	chr6	6180001	6190000	0.0
213480	chr6	6185001	6195000	0.0
213481	chr6	6190001	6200000	0.0
213482	chr6	6195001	6205000	0.0
213483	chr6	6200001	6210000	0.0
213484	chr6	6205001	6215000	0.0
213485	chr6	6210001	6220000	0.0
213486	chr6	6215001	6225000	0.0
213487	chr6	6220001	6230000	0.0
213488	chr6	6225001	6235000	0.0
213489	chr6	6230001	6240000	0.0
213490	chr6	6235001	6245000	0.0
213491	chr6	6240001	6250000	0.0
213492	chr6	6245001	6255000	0.0
213493	chr6	6250001	6260000	0.0
213494	chr6	6255001	6265000	0.0
213495	chr6	6260001	6270000	0.0
213496	chr6	6265001	6275000	0.0
213497	chr6	6270001	6280000	0.0
213498	chr6	6275001	6285000	0.0
213499	chr6	6280001	6290000	0.0
213500	chr6	6285001	6295000	0.0
213501	chr6	6290001	6300000	0.0
213502	chr6	6295001	6305000	0.0
213503	chr6	6300001	6310000	0.0
213504	chr6	6305001	6315000	0.0
213505	chr6	6310001	6320000	0.0
213506	chr6	6315001	6325000	0.0
213507	chr6	6320001	6330000	0.0
213508	chr6	6325001	6335000	0.0
213509	chr6	6330001	6340000	0.0
213510	chr6	6335001	6345000	0.0
213511	chr6	6340001	6350000	0.0
213512	chr6	6345001	6355000	0.0
213513	chr6	6350001	6360000	0.0
213514	chr6	6355001	6365000	0.0
213515	chr6	6360001	6370000	0.0
213516	chr6	6365001	6375000	0.0
213517	chr6	6370001	6380000	0.0
213518	chr6	6375001	6385000	0.0
213519	chr6	6380001	6390000	0.0
213520	chr6	6385001	6395000	0.0
213521	chr6	6390001	6400000	0.0
213522	chr6	6395001	6405000	0.0
213523	chr6	6400001	6410000	0.0
213524	chr6	6405001	6415000	0.0
213525	chr6	6410001	6420000	0.0
213526	chr6	6415001	6425000	0.0
213527	chr6	6420001	6430000	0.0
213528	chr6	6425001	6435000	0.0
213529	chr6	6430001	6440000	0.0
213530	chr6	6435001	6445000	0.0
213531	chr6	6440001	6450000	0.0
213532	chr6	6445001	6455000	0.0
213533	chr6	6450001	6460000	0.0
213534	chr6	6455001	6465000	0.0
213535	chr6	6460001	6470000	0.0
213536	chr6	6465001	6475000	0.0
213537	chr6	6470001	6480000	0.0
213538	chr6	6475001	6485000	0.0
213539	chr6	6480001	6490000	0.0
213540	chr6	6485001	6495000	0.0
213541	chr6	6490001	6500000	0.0
213542	chr6	6495001	6505000	0.0
213543	chr6	6500001	6510000	0.0
213544	chr6	6505001	6515000	0.0
213545	chr6	6510001	6520000	0.0
213546	chr6	6515001	6525000	0.0
213547	chr6	6520001	6530000	0.0
213548	chr6	6525001	6535000	0.0
213549	chr6	6530001	6540000	0.0
213550	chr6	6535001	6545000	0.0
213551	chr6	6540001	6550000	0.0
213552	chr6	6545001	6555000	0.0
213553	chr6	6550001	6560000	0.0
213554	chr6	6555001	6565000	0.0
213555	chr6	6560001	6570000	0.0
213556	chr6	6565001	6575000	0.0
213557	chr6	6570001	6580000	0.0
213558	chr6	6575001	6585000	0.0
213559	chr6	6580001	6590000	0.0
213560	chr6	6585001	6595000	0.0
213561	chr6	6590001	6600000	0.0
213562	chr6	6595001	6605000	0.0
213563	chr6	6600001	6610000	0.0
213564	chr6	6605001	6615000	0.0
213565	chr6	6610001	6620000	0.0
213566	chr6	6615001	6625000	0.0
213567	chr6	6620001	6630000	0.0
213568	chr6	6625001	6635000	0.0
213569	chr6	6630001	6640000	0.0
213570	chr6	6635001	6645000	0.0
213571	chr6	6640001	6650000	0.0
213572	chr6	6645001	6655000	0.0
213573	chr6	6650001	6660000	0.0
213574	chr6	6655001	6665000	0.0
213575	chr6	6660001	6670000	0.0
213576	chr6	6665001	6675000	0.0
213577	chr6	6670001	6680000	0.0
213578	chr6	6675001	6685000	0.0
213579	chr6	6680001	6690000	0.0
213580	chr6	6685001	6695000	0.0
213581	chr6	6690001	6700000	0.0
213582	chr6	6695001	6705000	0.0
213583	chr6	6700001	6710000	0.0
213584	chr6	6705001	6715000	0.0
213585	chr6	6710001	6720000	0.0
213586	chr6	6715001	6725000	0.0
213587	chr6	6720001	6730000	0.0
213588	chr6	6725001	6735000	0.0
213589	chr6	6730001	6740000	0.0
213590	chr6	6735001	6745000	0.0
213591	chr6	6740001	6750000	0.0
213592	chr6	6745001	6755000	0.0
213593	chr6	6750001	6760000	0.0
213594	chr6	6755001	6765000	0.0
213595	chr6	6760001	6770000	0.0
213596	chr6	6765001	6775000	0.0
213597	chr6	6770001	6780000	0.0
213598	chr6	6775001	6785000	0.0
213599	chr6	6780001	6790000	0.0
213600	chr6	6785001	6795000	0.0
213601	chr6	6790001	6800000	0.0
213602	chr6	6795001	6805000	0.0
213603	chr6	6800001	6810000	0.0
213604	chr6	6805001	6815000	0.0
213605	chr6	6810001	6820000	0.0
213606	chr6	6815001	6825000	0.0
213607	chr6	6820001	6830000	0.0
213608	chr6	6825001	6835000	0.0
213609	chr6	6830001	6840000	0.0
213610	chr6	6835001	6845000	0.0
213611	chr6	6840001	6850000	0.0
213612	chr6	6845001	6855000	0.0
213613	chr6	6850001	6860000	0.0
213614	chr6	6855001	6865000	0.0
213615	chr6	6860001	6870000	0.0
213616	chr6	6865001	6875000	0.0
213617	chr6	6870001	6880000	0.0
213618	chr6	6875001	6885000	0.0
213619	chr6	6880001	6890000	0.0
213620	chr6	6885001	6895000	0.0
213621	chr6	6890001	6900000	0.0
213622	chr6	6895001	6905000	0.0
213623	chr6	6900001	6910000	0.0
213624	chr6	6905001	6915000	0.0
213625	chr6	6910001	6920000	0.0
213626	chr6	6915001	6925000	0.0
213627	chr6	6920001	6930000	0.0
213628	chr6	6925001	6935000	0.0
213629	chr6	6930001	6940000	0.0
213630	chr6	6935001	6945000	0.0
213631	chr6	6940001	6950000	0.0
213632	chr6	6945001	6955000	0.0
213633	chr6	6950001	6960000	0.0
213634	chr6	6955001	6965000	0.0
213635	chr6	6960001	6970000	0.0
213636	chr6	6965001	6975000	0.0
213637	chr6	6970001	6980000	0.0
213638	chr6	6975001	6985000	0.0
213639	chr6	6980001	6990000	0.0
213640	chr6	6985001	6995000	0.0
213641	chr6	6990001	7000000	0.0
213642	chr6	6995001	7005000	0.0
213643	chr6	7000001	7010000	0.0
213644	chr6	7005001	7015000	0.0
213645	chr6	7010001	7020000	0.0
213646	chr6	7015001	7025000	0.0
213647	chr6	7020001	7030000	0.0
213648	chr6	7025001	7035000	0.0
213649	chr6	7030001	7040000	0.0
213650	chr6	7035001	7045000	0.0
213651	chr6	7040001	7050000	0.0
213652	chr6	7045001	7055000	0.0
213653	chr6	7050001	7060000	0.0
213654	chr6	7055001	7065000	0.0
213655	chr6	7060001	7070000	0.0
213656	chr6	7065001	7075000	0.0
213657	chr6	7070001	7080000	0.0
213658	chr6	7075001	7085000	0.0
213659	chr6	7080001	7090000	0.0
213660	chr6	7085001	7095000	0.0
